timestamp,voltage_kv,current_a,oil_temperature_c,vibration_mm_s,oil_level_percent,load_factor_percent,ambient_temperature_c,fault_status,temp_difference,power_factor,efficiency_ratio,predicted_status
2023-03-25 01:00:00,227.78,224.5,93.3,0.68,89.3,56.4,39.9,Warning,53.4,51.13661,0.5980911983032874,Critical
2023-03-25 02:00:00,237.77,150.8,59.7,0.54,96.3,76.2,26.8,Normal,32.900000000000006,35.85571600000001,1.255354200988468,Normal
2023-03-25 03:00:00,229.13,169.9,70.9,0.4,92.0,71.2,32.4,Normal,38.50000000000001,38.929187,0.9902642559109874,Normal
2023-03-25 04:00:00,230.74,137.1,67.1,0.47,97.6,80.0,21.8,Normal,45.3,31.634454,1.1747430249632893,Normal
2023-03-25 05:00:00,231.16,176.3,60.4,0.54,94.8,81.4,18.5,Normal,41.9,40.753508000000004,1.3257328990228014,Normal
2023-03-25 06:00:00,230.55,172.2,57.5,0.37,91.1,57.4,31.0,Normal,26.5,39.70071,0.9811965811965812,Normal
2023-03-25 07:00:00,222.97,144.0,69.9,0.54,93.8,77.9,26.1,Normal,43.800000000000004,32.10768,1.0987306064880114,Normal
2023-03-25 08:00:00,228.88,145.8,82.9,0.58,100.0,67.5,24.2,Normal,58.7,33.370704,0.8045292014302741,Normal
2023-03-25 09:00:00,223.34,133.8,80.2,0.45,100.0,56.3,14.5,Normal,65.7,29.882892000000002,0.6933497536945812,Warning
2023-03-25 10:00:00,228.29,148.7,72.4,0.55,93.8,73.0,21.8,Normal,50.60000000000001,33.946723,0.994550408719346,Normal
2023-03-25 11:00:00,225.43,132.2,73.2,0.32,99.9,69.9,17.3,Normal,55.900000000000006,29.801845999999998,0.9420485175202157,Normal
2023-03-25 12:00:00,233.7,179.7,73.9,0.55,98.3,49.3,19.8,Normal,54.10000000000001,41.99588999999999,0.658210947930574,Normal
2023-03-25 13:00:00,217.71,210.6,71.2,0.97,90.7,67.8,23.0,Warning,48.2,45.849726000000004,0.9390581717451523,Critical
2023-03-25 14:00:00,235.35,160.6,76.2,0.64,86.4,84.1,20.6,Warning,55.6,37.79721,1.0893782383419688,Warning
2023-03-25 15:00:00,217.32,187.2,66.6,0.64,83.3,83.4,41.3,Warning,25.299999999999997,40.682303999999995,1.2337278106508878,Critical
2023-03-25 16:00:00,237.53,135.5,82.2,0.4,98.3,64.2,16.3,Normal,65.9,32.185314999999996,0.7716346153846154,Normal
2023-03-25 17:00:00,226.28,149.0,69.6,0.57,92.2,60.2,15.8,Normal,53.8,33.715720000000005,0.8526912181303117,Normal
2023-03-25 18:00:00,229.44,145.8,57.4,0.53,100.0,67.4,20.7,Normal,36.7,33.452352,1.154109589041096,Normal
2023-03-25 19:00:00,216.72,203.2,100.0,1.28,94.7,103.6,25.7,Critical,74.3,44.037504,1.0257425742574258,Critical
2023-03-25 20:00:00,220.29,167.2,88.7,0.55,84.7,73.8,29.8,Warning,58.900000000000006,36.832488,0.8227424749163879,Critical
2023-03-25 21:00:00,228.64,120.2,61.8,0.49,93.1,85.3,34.2,Normal,27.599999999999994,27.482528,1.35828025477707,Normal
2023-03-25 22:00:00,229.61,154.6,47.7,0.46,98.0,68.6,17.6,Normal,30.1,35.497706,1.408624229979466,Normal
2023-03-25 23:00:00,241.39,186.4,68.7,0.61,88.3,63.2,20.3,Normal,48.400000000000006,44.995096,0.9067431850789096,Warning
2023-03-26 00:00:00,228.82,140.2,44.6,0.54,96.6,99.0,17.1,Normal,27.5,32.080563999999995,2.1710526315789473,Normal
2023-03-26 01:00:00,225.65,96.4,62.7,0.59,93.2,107.2,22.4,Normal,40.300000000000004,21.752660000000002,1.682888540031397,Normal
2023-03-26 02:00:00,230.73,122.7,67.3,0.3,97.1,85.9,38.6,Normal,28.699999999999996,28.310571,1.2576866764275259,Normal
2023-03-26 03:00:00,224.9,153.2,69.5,0.54,92.4,39.1,28.5,Normal,41.0,34.45468,0.5546099290780142,Normal
2023-03-26 04:00:00,229.24,138.7,71.1,0.5,91.0,46.0,13.7,Normal,57.39999999999999,31.795588,0.6380027739251041,Normal
2023-03-26 05:00:00,244.14,198.1,76.9,0.76,86.8,108.3,24.1,Warning,52.800000000000004,48.364134,1.3902439024390243,Warning
2023-03-26 06:00:00,232.88,143.0,80.5,0.57,98.7,66.2,35.6,Normal,44.9,33.30184,0.8122699386503068,Normal
2023-03-26 07:00:00,228.44,152.2,78.1,0.4,95.6,81.6,30.2,Normal,47.89999999999999,34.768568,1.031605562579014,Normal
2023-03-26 08:00:00,221.39,232.2,62.1,1.09,94.1,120.0,10.9,Warning,51.2,51.406757999999996,1.901743264659271,Critical
2023-03-26 09:00:00,218.05,217.3,56.2,0.48,85.6,88.8,49.1,Warning,7.100000000000001,47.382265000000004,1.5524475524475523,Critical
2023-03-26 10:00:00,229.07,137.8,67.5,0.55,96.3,72.3,5.4,Normal,62.1,31.565846,1.0554744525547446,Normal
2023-03-26 11:00:00,200.0,262.6,92.8,1.4,88.9,66.7,31.6,Critical,61.199999999999996,52.52000000000001,0.711087420042644,Critical
2023-03-26 12:00:00,230.69,141.2,65.8,0.48,90.8,77.7,11.7,Normal,54.099999999999994,32.57342799999999,1.1631736526946108,Normal
2023-03-26 13:00:00,230.83,177.5,62.8,0.38,94.6,62.5,30.9,Normal,31.9,40.972325000000005,0.9796238244514107,Normal
2023-03-26 14:00:00,229.26,184.2,74.3,0.48,97.1,69.1,25.3,Normal,49.0,42.22969199999999,0.9176626826029216,Normal
2023-03-26 15:00:00,228.19,165.3,76.5,0.58,97.8,88.8,30.5,Normal,46.0,37.719807,1.1458064516129032,Normal
2023-03-26 16:00:00,224.3,184.0,79.4,0.48,93.9,84.2,30.5,Normal,48.900000000000006,41.27120000000001,1.0472636815920398,Warning
2023-03-26 17:00:00,223.38,148.7,78.1,0.91,91.6,92.0,26.7,Warning,51.39999999999999,33.216606,1.1630847029077118,Warning
2023-03-26 18:00:00,232.95,181.6,70.4,0.76,79.3,81.4,38.3,Warning,32.10000000000001,42.30371999999999,1.1400560224089635,Warning
2023-03-26 19:00:00,231.7,180.4,62.9,0.55,97.4,110.1,26.4,Normal,36.5,41.79868,1.7230046948356808,Normal
2023-03-26 20:00:00,224.78,167.0,79.9,0.47,97.5,93.4,35.2,Normal,44.7,37.53826,1.1545117428924598,Warning
2023-03-26 21:00:00,230.63,136.0,64.3,0.55,97.7,80.0,21.2,Normal,43.099999999999994,31.36568,1.2251148545176112,Normal
2023-03-26 22:00:00,232.78,167.2,68.0,0.42,94.5,89.2,11.2,Normal,56.8,38.920816,1.2927536231884058,Normal
2023-03-26 23:00:00,219.53,180.2,69.1,0.56,91.8,86.1,27.8,Normal,41.3,39.559306,1.2282453637660484,Warning
2023-03-27 00:00:00,222.08,178.5,66.3,0.46,93.9,44.8,30.9,Normal,35.4,39.64128,0.6656760772659732,Normal
2023-03-27 01:00:00,227.09,175.1,87.8,0.52,85.0,68.0,26.7,Warning,61.099999999999994,39.763459000000005,0.7657657657657658,Warning
2023-03-27 02:00:00,230.34,158.6,62.2,0.41,100.0,111.2,26.4,Normal,35.800000000000004,36.531924,1.759493670886076,Normal
2023-03-27 03:00:00,226.22,179.5,53.4,0.47,92.9,57.6,22.2,Normal,31.2,40.60649,1.0588235294117647,Normal
2023-03-27 04:00:00,225.68,150.3,65.2,0.44,93.9,71.5,33.1,Normal,32.1,33.919704,1.0800604229607251,Normal
2023-03-27 05:00:00,229.26,166.5,69.7,0.56,99.2,58.2,20.3,Normal,49.400000000000006,38.17179,0.8231966053748232,Normal
2023-03-27 06:00:00,238.82,144.9,42.5,0.48,95.4,35.7,38.3,Normal,4.200000000000003,34.605018,0.8206896551724139,Normal
2023-03-27 07:00:00,219.29,188.2,72.7,0.54,82.6,66.3,43.0,Warning,29.700000000000003,41.270377999999994,0.8995929443690637,Critical
2023-03-27 08:00:00,229.26,139.6,57.5,0.62,99.4,92.8,29.9,Normal,27.6,32.004695999999996,1.5863247863247862,Normal
2023-03-27 09:00:00,213.48,183.5,86.3,1.29,70.0,120.0,24.6,Critical,61.699999999999996,39.17358,1.3745704467353952,Critical
2023-03-27 10:00:00,235.98,167.6,69.5,0.56,93.2,102.9,25.4,Normal,44.1,39.550247999999996,1.4595744680851064,Normal
2023-03-27 11:00:00,227.42,163.8,65.7,0.9,89.1,69.2,12.7,Warning,53.0,37.251396,1.0374812593703149,Warning
2023-03-27 12:00:00,200.0,255.9,80.8,1.4,91.6,66.9,24.1,Critical,56.699999999999996,51.18,0.8178484107579463,Critical
2023-03-27 13:00:00,226.16,182.4,80.9,0.58,97.4,66.3,44.5,Normal,36.400000000000006,41.251584,0.8095238095238094,Warning
2023-03-27 14:00:00,213.21,245.6,88.4,1.42,93.3,108.5,50.0,Critical,38.400000000000006,52.36437600000001,1.2136465324384786,Critical
2023-03-27 15:00:00,231.28,133.0,60.3,0.51,93.1,58.4,37.0,Normal,23.299999999999997,30.760240000000003,0.9526916802610115,Normal
2023-03-27 16:00:00,227.28,152.8,67.4,0.44,99.4,58.2,27.6,Normal,39.800000000000004,34.728384000000005,0.8508771929824561,Normal
2023-03-27 17:00:00,231.23,148.9,54.6,0.59,97.2,64.9,32.1,Normal,22.5,34.430147,1.1672661870503598,Normal
2023-03-27 18:00:00,231.87,124.4,58.2,0.61,95.9,66.5,16.4,Normal,41.800000000000004,28.844628,1.1233108108108107,Normal
2023-03-27 19:00:00,220.88,168.9,66.5,0.45,93.7,104.4,14.7,Warning,51.8,37.306632,1.5466666666666669,Normal
2023-03-27 20:00:00,230.68,132.0,62.9,0.47,93.7,105.0,20.6,Normal,42.3,30.44976,1.6431924882629108,Normal
2023-03-27 21:00:00,225.96,134.7,73.4,0.33,92.7,96.7,27.4,Normal,46.00000000000001,30.436812,1.2997311827956988,Normal
2023-03-27 22:00:00,230.96,192.6,67.0,0.43,94.2,58.0,37.6,Normal,29.4,44.482896000000004,0.8529411764705882,Normal
2023-03-27 23:00:00,232.87,172.5,74.7,0.46,92.2,74.2,16.3,Normal,58.400000000000006,40.170075000000004,0.9801849405548216,Normal
2023-03-28 00:00:00,230.82,172.6,63.7,0.51,94.7,87.0,18.3,Normal,45.400000000000006,39.839532,1.3446676970633693,Normal
2023-03-28 01:00:00,219.02,159.4,72.9,0.54,93.1,58.0,29.9,Normal,43.00000000000001,34.911788,0.7848443843031122,Warning
2023-03-28 02:00:00,230.71,147.5,79.6,0.41,100.0,75.5,6.6,Normal,73.0,34.029725,0.9367245657568238,Normal
2023-03-28 03:00:00,229.1,169.2,62.1,0.35,94.5,62.1,29.9,Normal,32.2,38.76371999999999,0.9841521394611727,Normal
2023-03-28 04:00:00,233.87,128.9,59.4,0.58,92.4,58.8,13.2,Normal,46.2,30.145843,0.9735099337748344,Normal
2023-03-28 05:00:00,214.22,229.3,79.7,1.5,92.2,70.6,5.7,Critical,74.0,49.120646,0.8748451053283766,Critical
2023-03-28 06:00:00,232.28,147.8,59.3,0.57,97.5,41.9,18.5,Normal,40.8,34.330984,0.6948590381426203,Normal
2023-03-28 07:00:00,243.54,194.6,81.8,1.03,88.1,100.9,38.6,Warning,43.199999999999996,47.392883999999995,1.2185990338164252,Critical
2023-03-28 08:00:00,229.31,171.9,76.7,0.68,88.1,61.6,20.5,Warning,56.2,39.418389000000005,0.7927927927927928,Warning
2023-03-28 09:00:00,228.59,131.1,61.0,0.48,96.2,89.2,20.4,Normal,40.6,29.968148999999997,1.4387096774193548,Normal
2023-03-28 10:00:00,236.68,168.8,69.0,0.52,96.0,92.8,37.2,Normal,31.799999999999997,39.951584000000004,1.3257142857142856,Normal
2023-03-28 11:00:00,236.67,150.8,69.4,0.63,93.1,70.2,25.2,Normal,44.2,35.689836,0.9971590909090908,Normal
2023-03-28 12:00:00,234.5,168.3,63.2,0.35,95.7,61.2,10.1,Normal,53.1,39.466350000000006,0.9532710280373832,Normal
2023-03-28 13:00:00,223.68,156.5,75.9,0.5,95.6,92.7,9.6,Normal,66.30000000000001,35.005919999999996,1.2054616384915473,Warning
2023-03-28 14:00:00,232.6,149.8,69.5,0.45,92.5,77.1,41.5,Normal,28.0,34.84348000000001,1.0936170212765957,Normal
2023-03-28 15:00:00,231.89,167.3,61.6,0.46,94.6,65.9,26.1,Warning,35.5,38.795197,1.0527156549520766,Normal
2023-03-28 16:00:00,236.61,117.7,76.9,0.47,91.6,71.3,17.8,Normal,59.10000000000001,27.848997000000004,0.9152759948652117,Normal
2023-03-28 17:00:00,232.2,137.0,49.7,0.48,90.9,78.1,13.1,Normal,36.6,31.8114,1.5404339250493095,Normal
2023-03-28 18:00:00,227.56,153.7,63.3,0.53,97.0,57.6,24.4,Normal,38.9,34.97597199999999,0.8958009331259721,Normal
2023-03-28 19:00:00,213.35,154.9,62.6,0.4,95.9,92.6,20.2,Normal,42.400000000000006,33.047915,1.4559748427672954,Warning
2023-03-28 20:00:00,225.28,153.3,54.3,0.43,98.7,75.9,6.2,Normal,48.099999999999994,34.535424000000006,1.3725135623869802,Normal
2023-03-28 21:00:00,210.62,184.1,83.6,0.48,90.2,111.6,50.0,Warning,33.599999999999994,38.775142,1.319148936170213,Critical
2023-03-28 22:00:00,231.66,160.1,47.9,0.71,93.3,61.0,22.4,Normal,25.5,37.08876599999999,1.247443762781186,Normal
2023-03-28 23:00:00,237.56,194.2,66.0,0.6,95.1,59.4,39.8,Normal,26.200000000000003,46.13415199999999,0.8865671641791044,Normal
2023-03-29 00:00:00,226.89,180.7,75.4,0.56,100.0,108.5,23.2,Normal,52.2,40.999022999999994,1.420157068062827,Warning
2023-03-29 01:00:00,225.96,112.7,83.0,0.46,98.4,63.9,40.4,Normal,42.6,25.465692000000004,0.7607142857142857,Normal
2023-03-29 02:00:00,219.4,150.2,72.9,0.69,91.0,84.0,37.5,Warning,35.400000000000006,32.95388,1.1366711772665763,Warning
2023-03-29 03:00:00,206.51,200.0,81.2,2.11,81.8,45.4,27.2,Critical,54.0,41.302,0.5523114355231143,Critical
2023-03-29 04:00:00,230.48,186.9,73.2,0.41,100.0,74.5,37.5,Normal,35.7,43.076712,1.0040431266846361,Normal
2023-03-29 05:00:00,224.22,102.0,53.7,0.17,100.0,78.2,15.8,Normal,37.900000000000006,22.87044,1.429616087751371,Normal
2023-03-29 06:00:00,232.26,153.8,70.0,0.62,94.1,61.8,33.3,Normal,36.7,35.721588000000004,0.8704225352112676,Normal
2023-03-29 07:00:00,234.01,152.0,82.4,0.46,92.3,81.3,18.3,Normal,64.10000000000001,35.56952,0.974820143884892,Normal
2023-03-29 08:00:00,232.48,133.3,61.8,0.69,93.8,63.0,36.7,Normal,25.099999999999994,30.989584000000004,1.0031847133757963,Normal
2023-03-29 09:00:00,224.74,136.1,69.6,0.59,98.7,63.8,31.0,Normal,38.599999999999994,30.587114,0.9036827195467423,Normal
2023-03-29 10:00:00,227.67,137.9,74.6,0.45,95.8,77.3,14.3,Normal,60.3,31.395692999999998,1.0224867724867726,Normal
2023-03-29 11:00:00,232.73,194.0,55.1,0.86,84.1,106.9,12.7,Warning,42.400000000000006,45.14962,1.9055258467023173,Critical
2023-03-29 12:00:00,228.22,157.2,65.4,0.58,90.4,99.8,30.3,Normal,35.10000000000001,35.876183999999995,1.503012048192771,Normal
2023-03-29 13:00:00,236.8,167.5,64.9,0.37,93.3,98.8,38.9,Normal,26.000000000000007,39.664,1.4992412746585735,Normal
2023-03-29 14:00:00,226.9,93.6,63.3,0.47,94.3,82.9,33.8,Normal,29.5,21.23784,1.2892690513219287,Normal
2023-03-29 15:00:00,234.95,158.9,50.6,0.47,100.0,80.6,28.7,Normal,21.900000000000002,37.333555,1.5620155038759689,Normal
2023-03-29 16:00:00,227.88,190.4,51.2,0.75,87.8,110.6,30.6,Warning,20.6,43.388352,2.118773946360153,Warning
2023-03-29 17:00:00,211.83,190.8,67.0,0.56,83.8,95.9,45.1,Warning,21.9,40.41716400000001,1.410294117647059,Critical
2023-03-29 18:00:00,232.41,162.6,68.8,0.51,97.1,38.7,26.1,Normal,42.699999999999996,37.789865999999996,0.5544412607449858,Normal
2023-03-29 19:00:00,224.78,173.3,63.8,0.5,90.5,90.3,31.3,Normal,32.5,38.954374,1.3935185185185186,Normal
2023-03-29 20:00:00,232.78,133.7,58.8,0.52,92.9,81.5,3.4,Normal,55.4,31.122685999999998,1.362876254180602,Normal
2023-03-29 21:00:00,221.1,224.9,79.4,0.83,97.9,38.3,20.2,Warning,59.2,49.72539,0.47636815920398,Critical
2023-03-29 22:00:00,227.99,167.2,72.0,0.41,98.0,69.0,37.1,Normal,34.9,38.119928,0.9452054794520548,Normal
2023-03-29 23:00:00,224.84,147.5,61.1,0.61,93.4,74.4,30.1,Normal,31.0,33.1639,1.1980676328502415,Normal
2023-03-30 00:00:00,232.73,167.7,66.7,0.46,94.0,75.4,27.5,Normal,39.2,39.02882099999999,1.1137370753323486,Normal
2023-03-30 01:00:00,229.26,150.4,52.9,0.57,95.5,90.0,25.0,Normal,27.9,34.480703999999996,1.6697588126159555,Normal
2023-03-30 02:00:00,221.31,142.8,63.4,0.57,88.8,75.6,30.1,Normal,33.3,31.603068000000004,1.1739130434782608,Warning
2023-03-30 03:00:00,226.69,151.5,60.0,0.43,93.8,64.3,31.8,Normal,28.2,34.343534999999996,1.0540983606557377,Normal
2023-03-30 04:00:00,226.33,131.9,79.1,0.6,89.4,63.5,27.4,Normal,51.699999999999996,29.852927000000005,0.7927590511860175,Warning
2023-03-30 05:00:00,231.62,120.2,74.3,0.58,96.4,95.4,29.5,Normal,44.8,27.840724,1.2669322709163349,Normal
2023-03-30 06:00:00,232.24,181.2,73.8,0.42,96.9,65.0,30.0,Normal,43.8,42.081888,0.8689839572192514,Normal
2023-03-30 07:00:00,232.38,122.3,64.0,0.53,93.7,79.7,33.1,Normal,30.9,28.420074,1.2261538461538461,Normal
2023-03-30 08:00:00,229.85,154.5,76.1,0.55,95.6,60.6,31.7,Normal,44.39999999999999,35.511824999999995,0.7859922178988328,Normal
2023-03-30 09:00:00,231.65,175.7,65.4,0.32,89.9,86.0,19.3,Normal,46.10000000000001,40.700905,1.2951807228915662,Normal
2023-03-30 10:00:00,232.18,152.3,63.7,0.49,92.4,74.8,19.2,Normal,44.5,35.361014000000004,1.1561051004636784,Normal
2023-03-30 11:00:00,228.14,143.5,63.2,0.59,94.6,90.4,40.4,Normal,22.800000000000004,32.73809,1.4080996884735202,Normal
2023-03-30 12:00:00,234.27,160.7,67.6,0.59,95.3,89.8,31.1,Normal,36.49999999999999,37.647189,1.3090379008746356,Normal
2023-03-30 13:00:00,205.68,246.9,91.4,1.47,76.2,99.2,49.9,Critical,41.50000000000001,50.782392,1.0735930735930737,Critical
2023-03-30 14:00:00,234.44,157.1,69.8,0.63,94.6,58.3,38.0,Normal,31.799999999999997,36.830524,0.8234463276836158,Normal
2023-03-30 15:00:00,220.76,162.7,57.0,0.91,79.9,70.0,37.1,Warning,19.9,35.917652,1.206896551724138,Critical
2023-03-30 16:00:00,233.61,137.0,63.9,0.41,93.4,79.0,20.0,Normal,43.9,32.00457,1.217257318952234,Normal
2023-03-30 17:00:00,223.05,143.4,86.3,0.9,92.0,110.8,20.1,Warning,66.19999999999999,31.985370000000003,1.2691867124856815,Critical
2023-03-30 18:00:00,222.13,132.6,106.4,0.77,93.2,60.2,42.0,Warning,64.4,29.454438,0.5605214152700186,Warning
2023-03-30 19:00:00,239.29,148.8,56.9,0.49,88.3,74.4,33.2,Normal,23.699999999999996,35.606352,1.2849740932642488,Normal
2023-03-30 20:00:00,229.82,144.3,69.2,0.56,90.0,76.3,49.4,Normal,19.800000000000004,33.163025999999995,1.0868945868945867,Normal
2023-03-30 21:00:00,223.32,148.3,80.5,0.61,93.5,78.1,25.0,Normal,55.5,33.118356,0.958282208588957,Warning
2023-03-30 22:00:00,226.26,148.5,62.8,0.51,92.8,55.9,24.6,Normal,38.199999999999996,33.59961,0.8761755485893417,Normal
2023-03-30 23:00:00,238.58,151.6,62.3,0.58,94.5,103.0,25.0,Normal,37.3,36.168728,1.6271721958925751,Normal
2023-03-31 00:00:00,230.6,161.1,80.0,0.86,87.7,75.0,22.3,Warning,57.7,37.14966,0.9259259259259259,Warning
2023-03-31 01:00:00,231.41,162.6,64.0,0.53,94.9,76.5,23.0,Normal,41.0,37.627266,1.176923076923077,Normal
2023-03-31 02:00:00,230.09,204.0,67.5,0.56,96.3,71.1,37.9,Normal,29.6,46.93836,1.037956204379562,Warning
2023-03-31 03:00:00,228.54,171.1,62.3,0.4,96.1,58.4,30.4,Normal,31.9,39.103193999999995,0.9225908372827805,Normal
2023-03-31 04:00:00,224.03,143.6,53.5,0.78,90.0,75.1,36.4,Normal,17.1,32.170708,1.3779816513761467,Normal
2023-03-31 05:00:00,235.18,167.0,62.5,0.64,97.7,78.2,27.4,Normal,35.1,39.275059999999996,1.231496062992126,Normal
2023-03-31 06:00:00,206.35,192.7,108.6,1.89,72.9,91.2,32.8,Critical,75.8,39.763645,0.832116788321168,Critical
2023-03-31 07:00:00,229.84,151.3,72.6,0.43,92.5,93.5,20.4,Normal,52.199999999999996,34.774792,1.2703804347826089,Normal
2023-03-31 08:00:00,223.68,140.3,62.4,0.66,97.8,92.2,33.2,Normal,29.199999999999996,31.382304000000005,1.4542586750788644,Normal
2023-03-31 09:00:00,232.57,162.8,73.0,0.6,86.9,98.7,31.6,Warning,41.4,37.862396000000004,1.3337837837837838,Normal
2023-03-31 10:00:00,236.56,127.2,69.0,0.38,95.3,86.1,22.9,Normal,46.1,30.090432,1.23,Normal
2023-03-31 11:00:00,229.41,156.0,58.4,0.91,96.7,65.1,44.7,Warning,13.699999999999996,35.78796,1.0959595959595958,Normal
2023-03-31 12:00:00,230.22,123.3,55.9,0.5,93.8,55.3,8.1,Normal,47.8,28.386126,0.9718804920913884,Normal
2023-03-31 13:00:00,225.77,153.9,64.9,0.45,95.6,90.6,28.9,Normal,36.00000000000001,34.746003,1.3748103186646432,Normal
2023-03-31 14:00:00,229.39,168.6,57.3,0.48,94.4,56.4,20.8,Normal,36.5,38.67515399999999,0.967409948542024,Normal
2023-03-31 15:00:00,219.63,188.2,57.5,0.66,95.1,83.5,20.1,Normal,37.4,41.334365999999996,1.4273504273504274,Warning
2023-03-31 16:00:00,231.04,163.0,70.3,0.58,93.9,67.8,9.1,Normal,61.199999999999996,37.65951999999999,0.9509116409537167,Normal
2023-03-31 17:00:00,232.62,171.6,77.9,0.53,92.7,49.5,35.4,Normal,42.50000000000001,39.917592,0.6273764258555132,Normal
2023-03-31 18:00:00,221.02,143.2,63.2,0.49,95.1,77.1,0.8,Normal,62.400000000000006,31.650063999999997,1.2009345794392523,Normal
2023-03-31 19:00:00,230.07,105.4,70.9,0.44,88.5,62.8,19.3,Normal,51.60000000000001,24.249378,0.8734353268428372,Normal
2023-03-31 20:00:00,235.95,153.9,67.8,0.62,94.7,86.3,31.8,Normal,36.0,36.312705,1.2543604651162792,Normal
2023-03-31 21:00:00,223.57,179.5,53.6,0.59,90.4,84.0,43.6,Normal,10.0,40.130815000000005,1.5384615384615383,Normal
2023-03-31 22:00:00,228.94,144.9,69.9,0.47,100.0,77.9,21.8,Normal,48.10000000000001,33.173406,1.0987306064880114,Normal
2023-03-31 23:00:00,220.68,156.7,68.7,0.73,85.6,71.8,50.0,Warning,18.700000000000003,34.580555999999994,1.0301291248206599,Warning
2023-04-01 00:00:00,224.85,152.9,69.7,0.56,94.8,71.4,29.5,Normal,40.2,34.379565,1.00990099009901,Normal
2023-04-01 01:00:00,231.33,144.8,52.5,0.45,91.6,65.0,25.3,Normal,27.2,33.496584000000006,1.2149532710280373,Normal
2023-04-01 02:00:00,231.79,185.6,60.7,0.58,95.9,94.4,30.8,Normal,29.900000000000002,43.02022399999999,1.5299837925445705,Normal
2023-04-01 03:00:00,224.96,115.5,67.5,0.45,92.1,56.0,26.6,Normal,40.9,25.98288,0.8175182481751825,Normal
2023-04-01 04:00:00,237.06,169.8,80.9,0.78,81.6,99.7,16.9,Warning,64.0,40.252788,1.2173382173382172,Warning
2023-04-01 05:00:00,225.17,171.5,83.9,0.59,90.0,68.2,23.9,Warning,60.00000000000001,38.616655,0.8032979976442873,Normal
2023-04-01 06:00:00,211.82,191.8,69.4,0.42,91.6,67.6,32.2,Normal,37.2,40.627076,0.9602272727272726,Warning
2023-04-01 07:00:00,220.54,147.2,79.2,0.39,95.2,108.0,31.3,Normal,47.900000000000006,32.463488,1.346633416458853,Warning
2023-04-01 08:00:00,230.63,160.1,61.8,0.63,93.8,45.6,21.1,Normal,40.699999999999996,36.923863,0.7261146496815287,Normal
2023-04-01 09:00:00,217.27,173.0,72.4,1.04,91.5,90.3,30.0,Warning,42.400000000000006,37.58771,1.2302452316076293,Warning
2023-04-01 10:00:00,216.53,125.5,76.1,0.96,87.5,74.3,35.6,Warning,40.49999999999999,27.174515,0.9636835278858625,Critical
2023-04-01 11:00:00,229.58,183.7,74.9,0.6,97.3,55.6,31.6,Normal,43.300000000000004,42.173846,0.7325428194993412,Normal
2023-04-01 12:00:00,231.88,162.1,68.9,0.55,100.0,73.9,34.4,Normal,34.50000000000001,37.587748,1.0572246065808297,Normal
2023-04-01 13:00:00,221.23,199.8,84.4,0.87,96.3,67.3,24.2,Warning,60.2,44.201754,0.7880562060889928,Critical
2023-04-01 14:00:00,231.06,167.6,66.4,0.63,93.0,57.9,28.1,Normal,38.300000000000004,38.725656,0.8590504451038574,Normal
2023-04-01 15:00:00,209.07,236.3,89.6,1.4,79.4,95.7,30.4,Critical,59.199999999999996,49.403241,1.056291390728477,Critical
2023-04-01 16:00:00,228.98,141.9,71.9,0.52,100.0,77.4,19.5,Normal,52.400000000000006,32.492262,1.0617283950617284,Normal
2023-04-01 17:00:00,243.35,158.3,72.9,0.56,96.9,83.0,14.0,Normal,58.900000000000006,38.522305,1.1231393775372123,Normal
2023-04-01 18:00:00,231.84,123.5,63.6,0.43,96.1,80.0,29.8,Normal,33.8,28.632240000000003,1.238390092879257,Normal
2023-04-01 19:00:00,231.44,137.9,62.9,0.59,98.2,57.8,9.7,Normal,53.2,31.915576,0.9045383411580594,Normal
2023-04-01 20:00:00,226.37,170.9,74.7,0.41,95.9,102.5,29.2,Normal,45.5,38.686633,1.3540290620871862,Normal
2023-04-01 21:00:00,237.11,170.0,57.7,0.48,95.1,76.6,34.2,Normal,23.5,40.3087,1.3049403747870527,Normal
2023-04-01 22:00:00,232.04,91.3,54.5,0.28,95.5,78.6,27.8,Normal,26.7,21.185252000000002,1.4162162162162162,Normal
2023-04-01 23:00:00,217.33,196.9,82.2,0.55,80.7,85.0,50.0,Warning,32.2,42.792277,1.0216346153846154,Critical
2023-04-02 00:00:00,238.5,161.3,59.2,0.59,93.6,63.5,3.6,Normal,55.6,38.47005,1.0548172757475083,Normal
2023-04-02 01:00:00,225.82,164.3,76.0,0.34,88.8,36.4,43.1,Warning,32.9,37.102226,0.4727272727272727,Warning
2023-04-02 02:00:00,232.61,144.4,69.5,0.4,95.2,86.9,-5.9,Normal,75.4,33.58888400000001,1.2326241134751774,Normal
2023-04-02 03:00:00,227.76,149.5,63.4,0.65,91.6,65.7,5.8,Normal,57.6,34.05011999999999,1.0201863354037266,Normal
2023-04-02 04:00:00,237.55,145.1,61.5,0.49,96.9,80.2,50.0,Normal,11.5,34.468505,1.2832000000000001,Normal
2023-04-02 05:00:00,215.45,206.0,81.6,1.38,70.0,96.0,46.8,Critical,34.8,44.3827,1.1622276029055691,Critical
2023-04-02 06:00:00,226.93,133.9,77.1,0.36,88.8,57.7,9.6,Normal,67.5,30.385927000000002,0.7387964148527529,Warning
2023-04-02 07:00:00,231.93,142.8,63.2,0.62,92.9,86.6,40.1,Normal,23.1,33.11960400000001,1.348909657320872,Normal
